procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0 595116 7892100 1785916 43933928    0    0     0    56 9202 23621  1  1 98  0
 0  0 595116 7891448 1785916 43934804    0    0     0     4 10503 28431  2  1 97  0
 0  0 595116 7890744 1785916 43935644    0    0     0     0 10422 25198  2  1 98  0
 0  0 595116 7890520 1785916 43936412    0    0     0    42 9775 28965  2  1 98  0
 0  0 595116 7890460 1785916 43936980    0    0     0     0 9608 22624  2  0 98  0
 0  0 595116 7891100 1785916 43937344    0    0     4    62 9780 26728  2  1 97  0
 1  0 595116 7890708 1785916 43938168    0    0     0     4 9241 22271  1  1 98  0
 0  0 595116 7890708 1785916 43938520    0    0     0     0 9019 21319  1  0 98  0
 0  0 595116 7890352 1785916 43938868    0    0     0    44 9707 26531  1  0 98  0
 1  0 595116 7890024 1785916 43939780    0    0     4     0 9270 21747  1  0 98  0
 0  0 595116 7889972 1785916 43940116    0    0     4    58 9844 25734  2  0 97  0
 1  0 595116 7888392 1785916 43940808    0    0     0     4 9385 23451  1  1 98  0
 1  0 595116 7886960 1785916 43941272    0    0     0     0 10437 25939  2  1 98  0
 1  0 595116 7886436 1785916 43941812    0    0     0    40 10673 24465  2  1 98  0
 0  0 595116 7886396 1785916 43942448    0    0     0     0 10395 25618  1  1 98  0
 1  0 595116 7882932 1785916 43945600    0    0     0    58 14028 27503  4  1 95  0
 1  0 595116 7881960 1785916 43947020    0    0     0     4 10142 22483  1  0 98  0
 0  0 595116 7881780 1785916 43947472    0    0     4    64 10622 26859  2  0 98  0
 2  0 595116 7881720 1785916 43948012    0    0     0    10 9539 22250  1  0 98  0
 0  0 595116 7880868 1785916 43948640    0    0     0     2 10406 27143  2  1 98  0
 1  0 595116 7880724 1785916 43949160    0    0     0    82 8641 17372  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595116 7881864 1785916 43949512    0    0     0     4 10563 27294  2  1 97  0
 1  0 595116 7881084 1785916 43950260    0    0     0    50 9557 25653  2  1 98  0
 0  0 595116 7881088 1785916 43950812    0    0     0     6 9384 22195  1  0 98  0
 2  0 595116 7880496 1785916 43951536    0    0     0     0 9487 26253  2  1 98  0
 3  0 595116 7880324 1785916 43951952    0    0    10    60 9502 23873  2  1 98  0
 0  0 595116 7880016 1785916 43952500    0    0     0     4 9651 25913  2  0 98  0
 1  0 595116 7879356 1785916 43953128    0    0     0    36 9940 25884  2  1 98  0
 2  0 595116 7879024 1785916 43953596    0    0     0     6 9787 23783  2  3 95  0
 0  0 595116 7878940 1785916 43954240    0    0     0     0 10331 27866  2  3 95  0
 0  0 595116 7892360 1785916 43938904    0    0     0 10050 9702 24154  2  0 98  0
 0  0 595116 7892772 1785916 43938128    0    0    12     4 9815 18551  1  0 99  0
 2  0 595116 7892084 1785916 43938788    0    0     0     0 11514 29671  2  1 97  0
 0  0 595116 7891596 1785916 43939380    0    0     4   226 9378 26247  2  1 97  0
 1  0 595116 7891008 1785916 43940200    0    0     8     0 9786 23640  1  0 98  0
 0  0 595116 7892300 1785916 43940480    0    0     0    64 9128 24562  2  1 98  0
 2  0 595116 7891808 1785916 43940876    0    0     0     4 10080 25524  1  0 98  0
 0  0 595116 7892164 1785916 43941712    0    0     4     0 9277 24771  2  1 98  0
 2  0 595116 7891388 1785916 43942528    0    0     0    48 10041 24228  1  0 98  0
19  0 595116 7891108 1785916 43942856    0    0     0     0 10713 20935  1  1 98  0
 0  0 595116 7890300 1785916 43943368    0    0     4    60 10576 28884  2  1 97  0
 1  0 595116 7889740 1785916 43944004    0    0     4     4 9395 23315  1  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595116 7890216 1785916 43944560    0    0     4     0 9646 25926  2  1 98  0
 0  0 595116 7889812 1785916 43945116    0    0    12    48 9860 26373  2  1 98  0
 0  0 595116 7889640 1785916 43945900    0    0     0     0 9811 22858  1  0 98  0
 0  0 595116 7889424 1785916 43946348    0    0     0    70 9455 27626  2  1 98  0
 1  0 595116 7889236 1785916 43946924    0    0     4     4 9199 22175  1  0 98  0
 0  0 595116 7888904 1785916 43947476    0    0     0    42 9537 26314  2  1 97  0
 2  0 595116 7888256 1785916 43948172    0    0     0     6 9277 21367  1  0 99  0
 0  0 595116 7887620 1785916 43948740    0    0     0     6 9524 26645  2  1 97  0
 0  0 595116 7887276 1785916 43949152    0    0     0    78 9072 17658  0  0 99  0
 0  0 595116 7886976 1785916 43949340    0    0     0     4 10487 27653  2  1 98  0
 0  0 595116 7885440 1785916 43950324    0    0     0    50 9545 26411  2  1 98  0
 1  0 595116 7884952 1785916 43950788    0    0     0     6 9231 21166  1  0 99  0
 0  0 595116 7885108 1785916 43951340    0    0     0     0 9806 27297  2  1 97  0
 1  0 595116 7884420 1785916 43951984    0    0     0    52 10073 24495  2  0 98  0
 3  0 595116 7883792 1785916 43952644    0    0     0     4 9288 25932  1  1 98  0
 1  0 595116 7883600 1785916 43953272    0    0     0    42 10160 24635  2  1 98  0
 0  0 595116 7883448 1785916 43953596    0    0     0     6 9033 25035  2  1 98  0
 0  0 595116 7882580 1785916 43954404    0    0     0     0 9510 22254  1  1 98  0
 1  0 595116 7882628 1785916 43954672    0    0     8    58 9602 21570  1  1 98  0
 0  0 595116 7882936 1785916 43955608    0    0     0     4 10031 33064  3  1 97  0
 0  0 595116 7882660 1785916 43956508    0    0     0    46 10771 24720  1  0 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595116 7881932 1785916 43957044    0    0     0     6 12120 27806  2  1 98  0
 1  0 595116 7902940 1785916 43957636    0    0     4     0 78246 25293 20  1 79  0
 1  0 595116 7902288 1785916 43957980    0    0     0    60 9131 25370  2  0 98  0
 1  0 595116 7902156 1785916 43958580    0    0     0     4 9611 22831  1  1 98  0
 0  0 595116 7901816 1785916 43958964    0    0     0     0 8799 19966  1  0 99  0
 0  0 595116 7901548 1785916 43959376    0    0     0    44 9785 26438  2  1 98  0
