procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0  48160 18877336 970144 39444348    0    0     0    36 2055 4584  0  0 100  0
 1  0  48160 18877888 970144 39444600    0    0     0    72 2130 4665  0  0 100  0
 0  0  48160 18876780 970144 39444732    0    0     0    54 5602 5247  0  0 99  0
 0  0  48160 18876272 970144 39444860    0    0     0    80 1989 4438  0  0 100  0
 0  0  48160 18876556 970144 39444864    0    0     0    70 2199 5046  0  0 100  0
 1  0  48160 18876804 970144 39444868    0    0     0    76 2131 4930  0  0 100  0
 0  0  48160 18877408 970144 39444872    0    0     0    68 2159 4896  0  0 100  0
 0  0  48160 18877540 970144 39444876    0    0     0    56 2206 4967  0  0 100  0
 0  0  48160 18877508 970144 39445004    0    0     0    60 2068 4675  0  0 100  0
 1  0  48160 18877476 970144 39445012    0    0     0    68 2283 5059  0  0 100  0
 0  0  48160 18877532 970144 39445012    0    0     0    34 2106 4625  0  0 100  0
